X,Y,ZipCode
37.7498007940303,-122.470994218433,94116
37.7962255248863,-122.412679680481,94133
37.7526571896025,-122.410509287706,94110
37.7140747883748,-122.434038487849,94112
37.7454551597192,-122.507244356829,94116
37.7226553827965,-122.439012448226,94112
37.7350067228869,-122.432457732294,94131
37.7558882839912,-122.411273408094,94110
37.7581910286474,-122.395205258319,94107
37.7963205403,-122.426076101692,94109
37.7534321375998,-122.425304932755,94114
37.7420373405701,-122.411380001114,94110
37.7798653644764,-122.441744274342,94115
37.7823344209128,-122.393813889422,94107
37.7644862482639,-122.428107535067,94114
37.7522653774028,-122.480107333688,94122
37.7615366331071,-122.423372714145,94110
37.7523483654161,-122.406345654667,94110
37.722758574734,-122.460158453598,94112
37.7699063353323,-122.386302610914,94158
37.7307113300254,-122.393030207929,94124
37.7532081441194,-122.40051268534,94107
37.7723729342487,-122.488470565209,94121
37.7432175209981,-122.434622266049,94131
37.7967282614906,-122.410053491602,94133
37.7275489875532,-122.416602652136,94134
37.7610565745521,-122.389614590832,94107
37.7165768594083,-122.445177683699,94112
37.789490566489,-122.398017191587,94105
37.736338694167,-122.499410790491,94116
37.7235829371377,-122.386141411643,94124
37.781478802561,-122.41878651512,94102
37.7507643359183,-122.491208042582,94116
37.7648643472361,-122.402095694638,94103
37.7698142360087,-122.417756708592,94103
37.7216925260671,-122.462682222272,94132
37.7748564562425,-122.459467242307,94118
37.7624367089829,-122.397982123738,94107
37.7681382440911,-122.446485155387,94117
37.7218958376193,-122.402390932043,94134
37.802884074581,-122.40537459048,94133
37.7224863457004,-122.404665946833,94134
37.7828149350394,-122.466034404054,94118
37.7873547976188,-122.42516229913,94109
37.734937151213,-122.467544534659,94127
37.7611719792041,-122.387697223638,94107
37.7144179707516,-122.491949364794,94132
37.8002979847002,-122.439895933785,94123
37.8027244985309,-122.440380925259,94123
37.7524095591909,-122.416551372097,94110
37.7639651924482,-122.39470986072,94107
37.7294505411094,-122.383774149383,94124
37.7992735079544,-122.403257979191,94133
37.7227598866267,-122.437067915291,94112
37.7986980774741,-122.404028261794,94133
37.7885973839398,-122.413544789408,94109
37.8013694186977,-122.409373489901,94133
37.7153115575073,-122.44349582567,94112
37.7559539400052,-122.430145587993,94114
37.7360450086283,-122.398328468888,94124
37.7117076950846,-122.406710399589,94134
37.7884262718911,-122.403582230303,94108
37.7280374318451,-122.391980590966,94124
37.7275086859495,-122.385349649287,94124
37.7323441939922,-122.474564943419,94132
37.7803368946202,-122.421697814674,94102
37.7551429465328,-122.436739336954,94114
37.8030283886099,-122.419434720235,94109
37.7294904424423,-122.381400971393,94124
37.7907124695865,-122.400719785797,94104
37.7621581012843,-122.392633301399,94107
37.7854902527319,-122.469905403469,94118
37.7135932324263,-122.443706099197,94112
37.7730336128731,-122.420096916898,94103
37.7143954593695,-122.414405202488,94134
37.8059780915039,-122.418382738354,94133
37.7535690855203,-122.385977023423,94107
37.7808258934959,-122.441941743268,94115
37.7902143401629,-122.400344691288,94104
37.7698512195148,-122.429924735328,94117
37.7850226622786,-122.411987643595,94102
37.7209451195999,-122.460290505803,94112
37.7499506207926,-122.430635054089,94114
37.7432239473849,-122.417423269779,94110
37.8032140328664,-122.43253044394,94123
37.7128662118082,-122.47044381427,94132
37.7446734224505,-122.389762420144,94124
37.762462765244,-122.434659092708,94114
37.8003840081266,-122.402019408954,94111
37.7428452360376,-122.481599697771,94116
37.7865324808919,-122.471194406641,94118
37.769540744286,-122.44676922537,94117
37.708406514162,-122.444819885348,94112
37.7567688932866,-122.423332805932,94110
37.7742218637379,-122.50909271158,94121
37.7307907401058,-122.385290221034,94124
37.7355594258684,-122.430244604359,94131
37.71582836397,-122.443450052869,94112
37.7352164027079,-122.441549083504,94131
37.7559654084124,-122.479817737644,94122
37.7757678797669,-122.416432192916,94103
37.7412168119963,-122.476099236444,94116
37.7706002670174,-122.438544663881,94117
37.7293177326665,-122.460736168809,94127
37.7926022172518,-122.400963232904,94104
37.7133712556823,-122.445136641808,94112
37.731444003728,-122.453458768721,94112
37.7455724045338,-122.410499537094,94110
37.7808387791397,-122.449570865244,94118
37.7472920540286,-122.41246383674,94110
37.7732421456596,-122.510735371541,94121
37.7332785505308,-122.427723621689,94112
37.7472866827946,-122.459172404945,94116
37.7663741221886,-122.452949003814,94117
37.7817252744803,-122.491299456328,94121
37.7784228998869,-122.433407437639,94115
37.7972972029479,-122.403678112414,94133
37.7779690806595,-122.418140319493,94102
37.7736155134965,-122.404011003671,94103
37.7183766213264,-122.391564025477,94124
37.7307917687636,-122.455239063343,94112
37.7640544178284,-122.435956177214,94114
37.7436424915676,-122.396312138079,94124
37.7267962311007,-122.443933403944,94112
37.7327587168355,-122.488146108225,94132
37.7279478441704,-122.432029049438,94112
37.7345447826952,-122.419582721685,94110
37.7089985625101,-122.458239405211,94112
37.7924709855946,-122.434558974681,94115
37.7244624051911,-122.405571757226,94134
37.7519098559017,-122.423988889235,94110
37.8009327744631,-122.412472711695,94133
37.7381437239595,-122.502213942585,94116
37.7311627923931,-122.457112092326,94127
37.7264037065189,-122.465310553409,94127
37.737449396108,-122.430072325114,94131
37.772519334436,-122.406215097622,94103
37.7807425792871,-122.455063675296,94118
37.7781491303553,-122.402962356485,94107
37.7162991794249,-122.388131623869,94124
37.7413466438869,-122.49270119298,94116
37.7600057209251,-122.474202494097,94122
37.7552009972308,-122.496958024986,94122
37.7147551177911,-122.401874200687,94134
37.7731900601284,-122.418236975025,94103
37.7442455258916,-122.424271952949,94110
37.7479663742733,-122.492706187794,94116
37.7421726821253,-122.426193235661,94131
37.7169757813546,-122.431954385707,94112
37.7562261380734,-122.43233156205,94114
37.7432641582804,-122.409364379092,94110
37.7657827544322,-122.407538332327,94103
37.7702797662699,-122.433521628095,94117
37.7418338751442,-122.430888416027,94131
37.7797454324134,-122.492232744026,94121
37.7868343892701,-122.41277729699,94102
37.7690066042022,-122.438338331089,94117
37.7161270612793,-122.471570958941,94132
37.7762395631672,-122.426147071182,94102
37.7542615677783,-122.424674629078,94110
37.7474454373474,-122.504492285093,94116
37.7201770494703,-122.394852404141,94124
37.7511533533934,-122.436299229784,94114
37.7325947791024,-122.463474389375,94127
37.7917478948819,-122.43358667585,94115
37.7413469325094,-122.395575573303,94124
37.7292223935399,-122.390974895187,94124
37.7737003358973,-122.420908634584,94103
37.7765642838427,-122.477505344747,94121
37.741672990638,-122.418648480305,94110
37.7444294619127,-122.488156183377,94116
37.7416776730445,-122.415989241339,94110
37.7769754014337,-122.452234516789,94117
37.7259001413613,-122.410007357052,94134
37.7182313381608,-122.46020822036,94112
37.7346581776337,-122.498016150052,94116
37.7423887461628,-122.414049587403,94110
37.7473399663646,-122.420134187593,94110
37.7948173520031,-122.423227151585,94109
37.7760268778234,-122.489284460054,94121
37.8040791748812,-122.43925825041,94123
37.8014299522955,-122.412757327286,94133
37.8046978694845,-122.442165477227,94123
37.7985292200333,-122.405625555593,94133
37.793107178894,-122.394870688082,94105
37.803282809104,-122.446912736998,94123
37.7788329782334,-122.437709591471,94115
37.7192849941403,-122.388335559443,94124
37.7258272415314,-122.41051419349,94134
37.715038637717,-122.432322444134,94112
37.7281870244487,-122.433476998738,94112
37.7884262718682,-122.40358223031,94108
37.7652569107462,-122.481539457424,94122
37.7327448812425,-122.394128324208,94124
37.7304442002827,-122.410310866762,94134
37.7451579492757,-122.470365997501,94116
37.7603928153093,-122.505398845381,94122
37.7179111499254,-122.466234082504,94132
37.7991942427575,-122.435845205677,94123
37.8001325425188,-122.41923563896,94109
37.7574448998748,-122.466995295289,94122
37.7628559536439,-122.471532369124,94122
37.7768682383667,-122.472041312512,94118
37.7313080794629,-122.420944552273,94112
37.7349284750815,-122.432381645361,94131
37.7407360548358,-122.388753046997,94124
37.795789048163,-122.416746847795,94109
37.7691776182893,-122.449616094232,94117
37.7381735692778,-122.399852840312,94124
37.805668427808,-122.409463448599,94133
37.7415296053051,-122.488549779228,94116
37.7410543982056,-122.499264595602,94116
37.7779770737198,-122.393859500091,94107
37.7736412159642,-122.421701514338,94102
37.748758534021,-122.494291805204,94116
37.7697506863147,-122.404394354655,94103
37.8006075331359,-122.437893599622,94123
37.7731730475478,-122.469149476726,94118
37.74312201456,-122.421488652002,94110
37.7709342643218,-122.44712374185,94117
37.7460066635021,-122.472101144619,94116
37.7762517181092,-122.48553237887,94121
37.7494723536251,-122.499782725377,94116
37.771411026194,-122.416185338744,94103
37.764348152351,-122.480332622274,94122
37.7780510378886,-122.457845770145,94118
37.7927167931662,-122.436225638557,94115
37.743221553284,-122.473030391671,94116
37.7700970411704,-122.453728603068,94117
37.771302186583,-122.444712962011,94117
37.7609606134103,-122.492539230302,94122
37.8016016586654,-122.430515805365,94123
37.7374171501198,-122.468309607916,94127
37.8009568605796,-122.403648068945,94133
37.746499772398,-122.426931085032,94131
37.7928109812834,-122.446447786702,94123
37.7490562879444,-122.413815960156,94110
37.7944798289308,-122.394751181628,94105
37.7431938488948,-122.437841360197,94131
37.7938704980849,-122.405469196315,94108
37.7482311005325,-122.414919860546,94110
37.7612276272405,-122.487708577728,94122
37.7807521129268,-122.391873135516,94107
37.8056995520274,-122.434669030684,94123
37.7404256096351,-122.492704017298,94116
37.7357915120047,-122.432698109435,94131
37.7385973876315,-122.43561232006,94131
37.7438832245345,-122.407266702547,94110
37.7397479768818,-122.450419752819,94127
37.7092010462379,-122.434609280352,94112
37.7744075350369,-122.423196872599,94102
37.7521671844203,-122.418726093459,94110
37.7444434034252,-122.417255583878,94110
37.7896831680353,-122.44591592711,94115
37.7331526884816,-122.465658515262,94127
37.7717360894901,-122.502399676495,94121
37.7393186205107,-122.407139235455,94124
37.7687142722405,-122.453376250788,94117
37.7553850064785,-122.420416589297,94110
37.7728073787465,-122.407418771058,94103
37.7488308630038,-122.47007909799,94116
37.7853370922452,-122.412577244881,94102
37.7939338236045,-122.423049294192,94109
37.7231705071885,-122.433889622092,94112
37.7378241539146,-122.429497495179,94131
37.7848859806637,-122.483005197735,94121
37.7398691512593,-122.417629019575,94110
37.7520611572029,-122.482242244788,94116
37.7315066974187,-122.387397081837,94124
37.7587492508061,-122.447415731681,94114
37.7669610370449,-122.387164276936,94158
37.7985199044393,-122.416399942282,94109
37.73482094433,-122.448402376251,94127
37.7847542290041,-122.398777521037,94103
37.7651783927703,-122.406558795418,94103
37.791708792094,-122.408346292702,94108
37.7774325904694,-122.395313627282,94107
37.7610901240738,-122.418124262331,94110
37.7281459782291,-122.416920135047,94134
37.7835160564153,-122.415885065788,94109
37.7835419020863,-122.445340394758,94115
37.7790740305326,-122.504557535574,94121
37.7368837969126,-122.389241311502,94124
37.7517568428242,-122.490267891055,94116
37.7792562602138,-122.502945068246,94121
37.7627436601147,-122.421747650463,94110
37.7720722976898,-122.415694485261,94103
37.7733544609539,-122.424835307964,94102
37.7877182912254,-122.395011317246,94105
37.7319497522648,-122.473686894361,94132
37.7453892095038,-122.507442564849,94116
37.7819788533568,-122.439329634936,94115
37.7827976174107,-122.454346365162,94118
37.787644631919,-122.424324291045,94109
37.7524407589963,-122.415173665809,94110
37.7904991940643,-122.432406455268,94115
37.7572573365204,-122.492806048853,94122
37.737235090406,-122.379308975095,94124
37.7623015527809,-122.422692963611,94110
37.756922417156,-122.442685313315,94114
37.7094546927289,-122.411932996797,94134
37.7866726365312,-122.455072917154,94118
37.7437353995973,-122.502606768311,94116
37.7790935784491,-122.43608943853,94115
37.7160703352058,-122.448017453743,94112
37.7237047979858,-122.459730554064,94112
37.7782814770672,-122.502806173492,94121
37.7312903624018,-122.409171381183,94134
37.7529159104164,-122.506476552759,94122
37.7896625444926,-122.442478128319,94115
37.7356169338764,-122.504756153505,94116
37.7820263746708,-122.442741702575,94115
37.7762012011279,-122.428760609879,94102
37.739987260052,-122.394020051522,94124
37.7086670600659,-122.466594666348,94112
37.7184522746858,-122.485070779954,94132
37.7304484730563,-122.436537965764,94112
37.7310783877333,-122.483543805163,94132
37.7312472276129,-122.498099050117,94132
37.7741780804674,-122.425001026237,94102
37.7820312485124,-122.40994365498,94103
37.7346711679228,-122.412450204471,94110
37.8015363820118,-122.439707661671,94123
37.728847286879,-122.421058032052,94134
37.7558882839957,-122.411273408102,94110
37.7518034332876,-122.425795505575,94114
37.7192703128769,-122.436755074614,94112
37.7456982952836,-122.453917293152,94127
37.7635469751625,-122.390825746588,94107
37.7245841195554,-122.473427650884,94132
37.801268383944,-122.417800615246,94109
37.7420730231612,-122.496589121849,94116
37.7993635026487,-122.402130610278,94111
37.7946072649822,-122.424873688626,94109
37.7464370932248,-122.447785956435,94131
37.7857393890855,-122.439852291448,94115
37.728260804805,-122.444276463538,94112
37.7961076665813,-122.416743058256,94109
37.7155584950625,-122.389440639195,94124
37.7905911769485,-122.441824251007,94115
37.7136037679011,-122.448501155166,94112
37.7255085980182,-122.385848139599,94124
37.7552919493123,-122.446598250099,94131
37.7852294851953,-122.475505142311,94118
37.7911991518023,-122.408545193523,94108
37.7569686092337,-122.420013069316,94110
37.7636369573177,-122.422805752252,94110
37.7352884947111,-122.502126133304,94132
37.7165399438591,-122.433294344912,94112
37.7356302586627,-122.456554482242,94127
37.7864017954155,-122.423217673913,94109
37.8020707508675,-122.42637926316,94123
37.7350187651427,-122.464452311529,94127
37.7503681770892,-122.479426415883,94116
37.732222109937,-122.496824229774,94132
37.7932304136054,-122.393185851666,94105
37.7175091051709,-122.38685178392,94124
37.8033560261552,-122.441897948313,94123
37.7818548603716,-122.388088570227,94107
37.7552061309392,-122.475400988225,94122
37.7319469917959,-122.471727793038,94127
37.7346180433011,-122.434716604076,94131
37.7864543795731,-122.42239642406,94109
37.7787479918458,-122.446037690305,94118
37.7647828165893,-122.424104315404,94110
37.7465059112853,-122.421053278348,94110
37.766800664773,-122.391752580522,94158
37.7650815376682,-122.420080983505,94103
37.7793537315484,-122.43359779258,94115
37.7401089055538,-122.401320585999,94124
37.7464491625882,-122.422012659838,94110
37.8023742989424,-122.431500457039,94123
37.7233296064439,-122.440458340998,94112
37.7665443562081,-122.395062849863,94107
37.8009645215704,-122.412662251532,94133
37.7745223024036,-122.50253270679,94121
37.7318644810039,-122.47696125843,94132
37.7809630027431,-122.465352649881,94118
37.7093377378102,-122.437810276236,94112
37.7884982865918,-122.406775392399,94102
37.7729927523106,-122.495038956885,94121
37.7455171644734,-122.420013968582,94110
37.7569556106016,-122.419311631841,94110
37.7226936689425,-122.453035427847,94112
37.7216281335285,-122.464032343212,94132
37.7552900698419,-122.434469572658,94114
37.7573197989318,-122.415089059899,94110
37.7474583760643,-122.444845058146,94131
37.8012351482991,-122.432959444152,94123
37.7630134642528,-122.441593882929,94114
37.7932181947442,-122.406968808147,94108
37.7849179152553,-122.452798317588,94118
37.7781492038848,-122.401717203116,94107
37.7358642862497,-122.44869917092,94127
37.7330596175879,-122.400259968483,94124
37.7434834450064,-122.406597204511,94110
37.723758284514,-122.472219514619,94127
37.7265486828679,-122.432263294849,94112
37.8010633370725,-122.419429332368,94109
37.7267417370457,-122.443610744715,94112
37.7585103624296,-122.506866393124,94122
37.7995788883123,-122.430939617958,94123
37.7606041298135,-122.43880605381,94114
37.714213573364,-122.406559066695,94134
37.7367466279264,-122.418945605478,94110
37.8021920086881,-122.41091216687,94133
37.7827931070777,-122.414056291898,94102
37.7088209530377,-122.395352393592,94134
37.8027718634313,-122.443416573463,94123
37.7657516964628,-122.421458098376,94103
37.7324305183654,-122.481874733387,94132
37.7455583611183,-122.429145411168,94131
37.735565834356,-122.389557475645,94124
37.7320107614775,-122.490171915638,94132
37.7372540256563,-122.422102908674,94110
37.7842362877887,-122.417710344726,94109
37.7754858194886,-122.422696225011,94102
37.7962635594474,-122.408412097317,94133
37.7089435674503,-122.444958461787,94112
37.7618897349582,-122.472660952751,94122
37.7585448010555,-122.444508537429,94114
37.7400320649541,-122.502896371775,94116
37.7513634989032,-122.426222074463,94114
37.7602695362749,-122.509380941427,94122
37.7537367186353,-122.486656915703,94122
37.7829582416625,-122.396775154339,94107
37.7585353781612,-122.433735330919,94114
37.7234469296051,-122.40007474465,94124
37.7381936709937,-122.410560781583,94110
37.7989796032565,-122.405128001679,94133
37.7117773523004,-122.403175408,94134
37.713361169314,-122.443952452723,94112
