X,Y,ZipCode
37.7610244167023,-122.419212198636,94110
37.779793635949,-122.491168061963,94121
37.7400920969515,-122.462822299253,94127
37.7566691575703,-122.437948424116,94114
37.7343406874347,-122.483772693788,94132
37.7601167629849,-122.393862809659,94107
37.7190243864411,-122.449996615183,94112
37.7755496261634,-122.502148728509,94121
37.7841727004123,-122.478579568343,94121
37.7661917267156,-122.400756349779,94103
37.7873817485825,-122.413298867231,94109
37.7188354421368,-122.39748089939,94124
37.7419504238673,-122.386555750313,94124
37.7620648086343,-122.443138717726,94114
37.7443959073579,-122.487607695271,94116
37.7715117363805,-122.506154553528,94121
37.7465750465073,-122.420131938772,94110
37.7756478319845,-122.477896344811,94121
37.7432082486492,-122.492970122941,94116
37.7346609918612,-122.413377222033,94110
37.7356637644886,-122.387177847121,94124
37.7646462249759,-122.451932539265,94117
37.7377808451276,-122.415213479177,94110
37.7582112427245,-122.426935654616,94114
37.7313529426685,-122.421730824839,94134
37.731861855303,-122.478229737952,94132
37.7791933366389,-122.402142725311,94107
37.7551152101409,-122.455054124189,94131
37.7870848382121,-122.456082122236,94118
37.7858923437278,-122.412149454601,94102
37.7215170636749,-122.44010928703,94112
37.7503607372943,-122.436223220378,94114
37.7809706722053,-122.408710606663,94103
37.7232037669884,-122.41808278663,94134
37.775415450283,-122.458517405646,94118
37.7269668840607,-122.401876656539,94134
37.7187230468178,-122.442430562594,94112
37.7352014192303,-122.406293404203,94134
37.7452248170171,-122.452320474468,94127
37.7350583856784,-122.420225213477,94110
37.7308431010129,-122.431783986064,94112
37.7498209864471,-122.418279075012,94110
37.7398080964565,-122.485207375108,94116
37.7361067444542,-122.39466366415,94124
37.7637987938315,-122.437929563274,94114
37.7163757054091,-122.479185138647,94132
37.7488999753595,-122.427092426379,94114
37.7152085943153,-122.467036102295,94132
37.8013928797248,-122.427857103643,94123
37.7339116706334,-122.417879904436,94110
37.7953311868128,-122.394670134268,94111
37.726001741719,-122.422521024399,94134
37.7307313594647,-122.392762738524,94124
37.7987682120412,-122.440957922572,94123
37.739391483176,-122.465654766117,94127
37.759405250629,-122.421740388778,94110
37.7997537168831,-122.446012585215,94123
37.7885754519761,-122.428715158648,94115
37.7634458455545,-122.403416130411,94107
37.7592223045204,-122.395164170538,94107
37.7550018955221,-122.501246296504,94122
37.7249659361813,-122.418888917326,94134
37.7116460094192,-122.465708079897,94132
37.7470465670768,-122.423553570893,94110
37.7317879747745,-122.466943643142,94127
37.7672195900404,-122.446795586738,94117
37.7669590343593,-122.416010580082,94103
37.7630101075493,-122.390230348896,94107
37.7592169819562,-122.490792997306,94122
37.7774566611578,-122.413160850977,94103
37.7791621676229,-122.436999907165,94115
37.7857593183831,-122.483549340607,94121
37.7331476563291,-122.443183977937,94131
37.7402215628645,-122.498609400302,94116
37.7184489301088,-122.48478021053,94132
37.7295043000752,-122.411495139484,94134
37.7412830453048,-122.473421450788,94116
37.779988809111,-122.465211313474,94118
37.7168169212828,-122.441408157149,94112
37.7387395585935,-122.395152879301,94124
37.7164451050477,-122.475106801417,94132
37.7830998244592,-122.419183096362,94109
37.7287324713815,-122.434480383366,94112
37.7724899050081,-122.484724148752,94121
37.7292205924079,-122.459951419502,94112
37.753337803665,-122.392784848688,94107
37.7495453823337,-122.409764501593,94110
37.7895973300011,-122.432224074629,94115
37.7575113493256,-122.507938390993,94122
37.775047656426,-122.425979454394,94102
37.7311558338771,-122.480899977573,94132
37.7450446510049,-122.414920763001,94110
37.7106116850284,-122.442089455449,94112
37.7333020751701,-122.465245304822,94127
37.7649778918035,-122.420901749456,94103
37.7458849026771,-122.390102549533,94124
37.7487120144439,-122.423677756574,94110
37.7312828019299,-122.379938390408,94124
37.7534699887492,-122.424669332227,94110
37.7507424623183,-122.41749627246,94110
37.7293915401833,-122.463795633711,94127
37.7576508232124,-122.393123359873,94107
37.7807160084989,-122.430424955334,94115
37.7913595456593,-122.432720646252,94115
37.7691592647351,-122.43301268519,94114
37.7683285523508,-122.444983490294,94117
37.7310313386047,-122.414726539702,94134
37.736874145801,-122.466726582263,94127
37.709970591489,-122.441825595194,94112
37.7906442082265,-122.410504500542,94108
37.7993174392558,-122.433429290284,94123
37.7306305550493,-122.430967408329,94112
37.7113301606059,-122.440895182658,94112
37.7088563076781,-122.405109485404,94134
37.7281722253862,-122.434974201754,94112
37.7441930915845,-122.41671364157,94110
37.7674931956416,-122.400570925267,94107
37.7382267446043,-122.478639909837,94116
37.723426312393,-122.417092719442,94134
37.7463656537322,-122.429085747587,94131
37.7819957495786,-122.484345103323,94121
37.7545129537862,-122.402561060246,94107
37.7281041950933,-122.372154169491,94124
37.7526284767652,-122.411902232638,94110
37.8008441996711,-122.406390769219,94133
37.7428567736762,-122.451937626572,94127
37.7878246694374,-122.397032436528,94105
37.7984492073309,-122.401640262351,94111
37.7522246625724,-122.431947259369,94114
37.8014360831524,-122.40483748475,94133
37.7936475654816,-122.439854663452,94115
37.7549417694975,-122.473232077693,94122
37.7780379262238,-122.508160181225,94121
37.784058782206,-122.455179120138,94118
37.7200387987887,-122.454093465372,94112
37.7394482993692,-122.434313133336,94131
37.7766936824634,-122.439015692517,94117
37.7882261329072,-122.453769445823,94118
37.7625053331012,-122.502321339912,94122
37.7635866749499,-122.401975622281,94107
37.7781287700914,-122.506161131598,94121
37.7786785406097,-122.393067201567,94107
37.7431608894548,-122.435561696228,94131
37.7196005309252,-122.469409628128,94132
37.7371152657361,-122.439282938196,94131
37.7466509420707,-122.499657624294,94116
37.7220546946947,-122.427127092149,94112
37.7814382340583,-122.443775265293,94115
37.7698302456269,-122.40303990732,94107
37.7922647537719,-122.428630560161,94109
37.7798162676961,-122.442204600234,94115
37.7958750576489,-122.417535397115,94109
37.7925195437773,-122.433742445942,94115
37.7383355275202,-122.425653146347,94131
37.8041078088354,-122.41322559209,94133
37.7446872752044,-122.408772716761,94110
37.7733153506058,-122.450975545264,94117
37.7647129414557,-122.424357911092,94110
37.7372234700271,-122.37945356734,94124
37.722161324511,-122.429666041861,94112
37.7459261200121,-122.495238510625,94116
37.7159411510558,-122.439784371506,94112
37.7707188965808,-122.422375026857,94103
37.7553583069138,-122.397848452486,94107
37.7491465739574,-122.430557516763,94114
37.7951820964488,-122.431664364099,94115
37.7719037495947,-122.497576365164,94121
37.7502836005616,-122.423272402867,94110
37.75701549838,-122.476757162986,94122
37.7752040514383,-122.468706870862,94118
37.7141426406354,-122.445613559366,94112
37.7990658806233,-122.397391852815,94111
37.7317397777806,-122.380835135185,94124
37.7119421251366,-122.454280016503,94112
37.7500360244879,-122.486921364371,94116
37.7292266515951,-122.46827733438,94127
37.8015869679558,-122.407224831525,94133
37.8006466385111,-122.407974943839,94133
37.7643497621693,-122.460436710591,94122
37.7414340370897,-122.44976890956,94127
37.7086608622753,-122.469267249238,94132
37.7402537099611,-122.495390738735,94116
37.7586373584053,-122.505275232153,94122
37.7992753121924,-122.40368046674,94133
37.7417697643405,-122.447801977885,94127
37.7867580125532,-122.435952893201,94115
37.8037034521382,-122.408130290038,94133
37.7574659137684,-122.453770089478,94131
37.7482019263536,-122.411009881857,94110
37.7784930333703,-122.393962106865,94107
37.8075877427735,-122.420747467177,94109
37.7739458306721,-122.495039528975,94121
