X,Y,ZipCode
37.7403544767399,-122.494310601904,94116
37.7523735149644,-122.416268632722,94110
37.7550267836703,-122.460542465142,94131
37.7870754039701,-122.42166371444,94109
37.7390149956143,-122.451430035548,94127
37.7392774132044,-122.400247774249,94124
37.7307655824225,-122.431355417927,94112
37.7583754817472,-122.422396145331,94110
37.7756893406382,-122.416528978054,94103
37.7978766241396,-122.440637567897,94123
37.8080300757239,-122.410645338679,94133
37.7579431985061,-122.446215692641,94114
37.7718495483511,-122.428709944585,94117
37.7831072415265,-122.4595747339,94118
37.7339751507837,-122.437664579467,94131
37.7587927593312,-122.500434981615,94122
37.7290930005564,-122.444284400775,94112
37.7771665249946,-122.466701236076,94118
37.7225188949344,-122.39414405701,94124
37.8028176426987,-122.422408872624,94109
37.7543474192368,-122.423214612235,94110
37.7363675352988,-122.411741107554,94110
37.7243164693999,-122.458189948759,94112
37.7345731995211,-122.434086991582,94131
37.7122286263524,-122.432315097187,94112
37.7856680413286,-122.500376076476,94121
37.7542794640877,-122.398718688842,94107
37.7507099034324,-122.418036313252,94110
37.7232224332115,-122.395145867761,94124
37.7380021434283,-122.425458014126,94131
37.7585458796442,-122.47117417936,94122
37.7548976975266,-122.427737058471,94114
37.7657214409467,-122.421965972285,94103
37.7341094043804,-122.48615025609,94132
37.7209624248526,-122.454032307039,94112
37.74057569497,-122.397699990974,94124
37.8033359670552,-122.435141114272,94123
37.7877291936428,-122.416666396234,94109
37.7176206474966,-122.425333754714,94134
37.7201515256118,-122.449279225577,94112
37.7965081796149,-122.403218190505,94111
37.7490737585635,-122.466335729643,94116
37.7888228211357,-122.445606534014,94115
37.7459737961141,-122.397046202017,94124
37.7632535344236,-122.406307323951,94110
37.7363241269838,-122.410985121891,94110
37.7797870676266,-122.415127837615,94102
37.768412165449,-122.426589352555,94103
37.7997037899962,-122.407398959607,94133
37.7775375489973,-122.436672076756,94117
37.7649532978239,-122.486370022982,94122
37.7986906768249,-122.406007398767,94133
37.7474781665272,-122.501268556437,94116
37.7313929909192,-122.430217632285,94112
37.7775118895695,-122.418045452768,94102
37.7455687797038,-122.461382597213,94116
37.7956388099242,-122.446871543882,94123
37.7329161283461,-122.421879154367,94112
37.7147356236853,-122.441099743073,94112
37.7354170877085,-122.438078655078,94131
37.7528198496841,-122.465003969615,94116
37.7957901866173,-122.414171377673,94133
37.7949405880054,-122.408083155376,94108
37.7393505144628,-122.42561645123,94131
37.7458973518348,-122.443374981343,94131
37.8062407566007,-122.418784208909,94109
37.7491707100619,-122.428327334104,94114
37.7683433180474,-122.413437661585,94103
37.7524765471411,-122.399399861724,94107
37.7175158906268,-122.474827215453,94132
37.7514234899336,-122.455444955891,94131
37.7839237201462,-122.427780988742,94115
37.7838599994859,-122.422630661972,94109
37.7759181636114,-122.421169141493,94102
37.7175145654024,-122.449359068183,94112
37.8026858340693,-122.417992047528,94133
37.7293996551195,-122.393583081106,94124
37.750237412458,-122.437325143517,94114
37.7656142001006,-122.447660896442,94117
37.7953065176763,-122.401584724098,94111
37.7856536506397,-122.419757068826,94109
37.7377062939034,-122.464534659452,94127
37.746693752199,-122.443666554736,94131
37.755603641693,-122.486788182905,94122
37.7997871229932,-122.429293734683,94123
37.7591952167406,-122.409770376757,94110
37.7488290375222,-122.464703290141,94116
37.755677924351,-122.413835548146,94110
37.7343694003409,-122.406648856292,94134
37.7681785365466,-122.410731476964,94103
37.8017348176145,-122.404694060864,94133
37.7511872074762,-122.39842293142,94107
37.7707663348067,-122.491841179945,94121
37.7752065367343,-122.509644693774,94121
37.7312472276443,-122.49809905016,94132
37.7944798289079,-122.394751181636,94105
37.7482800128019,-122.50514913453,94116
