X,Y,ZipCode
37.7605167249431,-122.408552561609,94110
37.7322591828462,-122.396253544218,94124
37.7360836782934,-122.452597955812,94127
37.7929249891555,-122.438025406998,94115
37.7091367475674,-122.462467826728,94112
37.7451362860363,-122.415926410265,94110
37.7468832487341,-122.428107291128,94131
37.7812561963316,-122.398929855632,94107
37.7394292585009,-122.398725523286,94124
37.7745659838227,-122.441110854105,94117
37.7883091562526,-122.425354795555,94109
37.7917028161526,-122.447682178022,94118
37.7810462674177,-122.50469928562,94121
37.754048683941,-122.48075960778,94122
37.7311664552163,-122.43980926636,94131
37.7455817652556,-122.417699986107,94110
37.7425707836465,-122.40344439441,94124
37.7310109089944,-122.431392327736,94112
37.796575851134,-122.447017273022,94123
37.7763396642948,-122.503742243917,94121
37.7084890025884,-122.452569346731,94112
37.7675275205237,-122.432300285034,94114
37.7991494065268,-122.415672263383,94133
37.7571727207066,-122.42325992746,94110
37.7311402768386,-122.418240102107,94134
37.7347009406742,-122.432360877907,94131
37.8017531000882,-122.408109345402,94133
37.7426784803529,-122.420387542383,94110
37.760487542053,-122.503255674894,94122
37.7274434518456,-122.419379522329,94134
37.8002062126533,-122.42600547206,94123
37.7480916389577,-122.427153088731,94131
37.7323655790286,-122.452308376762,94127
37.7390837729125,-122.412924979088,94110
37.7811512990789,-122.452071890869,94118
37.7375981623262,-122.493533876963,94116
37.7230856185824,-122.443273057074,94112
37.7836278729705,-122.420814709603,94109
37.764312724903,-122.426194224065,94110
37.7275587969192,-122.393763614261,94124
37.7228216788318,-122.428732393148,94112
37.7276689924223,-122.388112672367,94124
37.7875607615351,-122.486357416495,94121
37.7189156691044,-122.431586379454,94112
37.7750906332503,-122.399160890306,94107
37.7831720163337,-122.479651067546,94121
37.7277382450947,-122.395025596482,94124
37.7235815692107,-122.424896829226,94112
37.7333167267148,-122.408615284606,94134
37.7261906264869,-122.464987354613,94127
37.7380146637826,-122.449464169813,94127
37.8020707509807,-122.426379262956,94123
37.7261288391375,-122.389580861429,94124
37.7758927476069,-122.409999001703,94103
37.7975891062057,-122.422170244578,94109
37.7380998400565,-122.447837392936,94127
37.7242229332115,-122.416401208999,94134
37.7521716091766,-122.419560437891,94110
37.7404739346409,-122.491632983718,94116
37.7360453960745,-122.447249478159,94127
