X,Y,ZipCode
37.7894280381543,-122.440823440161,94115
37.749114105685,-122.463936288335,94116
37.7821198488931,-122.415669661443,94102
37.7441308185772,-122.49244061781,94116
37.7111167340408,-122.450774635853,94112
37.7407381071464,-122.396203417485,94124
37.7301672371525,-122.398970345736,94124
37.7930494293728,-122.422874083065,94109
37.7524907466146,-122.475012427874,94122
37.7196538360981,-122.430950352485,94112
37.7966181733937,-122.439627287183,94123
37.801188759118,-122.412775384306,94133
37.7179360355748,-122.462639625102,94112
37.7501470579492,-122.389479582095,94107
37.7476999795481,-122.405955158105,94110
37.7774621992234,-122.394411223394,94107
37.7493872134832,-122.439939923975,94114
37.7874360029311,-122.44540350779,94115
37.7668493205748,-122.462489906257,94117
37.801037292212,-122.404431765448,94133
37.7644278689168,-122.408427407542,94103
37.7783352891628,-122.459860381523,94118
37.7721285526345,-122.493831414378,94121
37.7528210513913,-122.487047719423,94122
37.7193876630599,-122.462323615589,94112
37.778135238014,-122.506022968545,94121
37.7506517071966,-122.473002594244,94116
37.7340533952742,-122.42588350725,94112
37.7770615735801,-122.507633317388,94121
37.7511775163917,-122.442743978654,94114
37.724454634497,-122.423966038365,94112
37.7882184507651,-122.418445946252,94109
37.7361677709412,-122.431891741649,94131
37.7578196107451,-122.432483725941,94114
37.7875634697164,-122.423519117413,94109
37.7727160506722,-122.480980581059,94121
37.7697733073892,-122.404014287976,94103
37.7611328941144,-122.450563042928,94117
37.7352842415297,-122.391431786513,94124
37.7345465624028,-122.479371623204,94132
37.7967808411162,-122.430371829258,94123
37.7218347508447,-122.439166569153,94112
37.7487797908431,-122.450833978774,94131
37.7490383530142,-122.385962848736,94124
37.7258890823677,-122.441056144882,94112
37.7406739267245,-122.465490774809,94127
37.7160608395557,-122.402092096869,94134
37.7778041541706,-122.409703678335,94103
37.7206744418505,-122.473579319627,94132
37.7700540212914,-122.450242113384,94117
37.7562600342694,-122.431771953748,94114
37.7181918787039,-122.448951259599,94112
37.7360014189525,-122.415448681026,94110
37.7812352569671,-122.418809581382,94102
37.7230521730268,-122.441306131292,94112
37.7118729230838,-122.455972451306,94112
37.7525306723924,-122.398644220762,94107
37.725108739881,-122.381940220355,94124
37.7316784966677,-122.461015620983,94127
37.7238243451844,-122.383242590677,94124
37.7795184892422,-122.395120927482,94107
37.7213740369143,-122.473123831939,94132
37.7507653298508,-122.415289237267,94110
37.7284790242288,-122.437207729961,94112
37.7664314194901,-122.39599101973,94107
37.7635408154736,-122.498550953106,94122
37.7886768263514,-122.457235725019,94118
37.7910742530889,-122.399487783341,94104
37.7269925044605,-122.380258712482,94124
37.7830791191471,-122.393622739343,94107
37.778751149698,-122.471637932063,94118
37.7806357947758,-122.493443008253,94121
37.7457162021494,-122.461467012609,94116
37.7705021778512,-122.431813611807,94117
37.71789514445,-122.446966128379,94112
37.7937256193641,-122.424698525342,94109
37.7849754346272,-122.452078494623,94118
37.7987856032653,-122.440821226214,94123
37.7785031057123,-122.477099544492,94121
37.7565339497722,-122.466861872366,94122
37.7805020415448,-122.451355498274,94118
37.738397113066,-122.438519333818,94131
37.7840777367086,-122.391179033495,94107
37.7812178885113,-122.441055460165,94115
37.7670567348953,-122.407185497536,94103
37.7989176871044,-122.406070210776,94133
37.7781649349602,-122.40085398952,94107
37.7438383925652,-122.424385257165,94131
37.7599687625377,-122.397251342762,94107
37.7107297122746,-122.403799035442,94134
37.7637660004405,-122.408293237826,94110
37.7304424185782,-122.495115251799,94132
37.7300379995448,-122.404594140643,94134
37.804828287761,-122.406820555032,94133
37.7532289687978,-122.429550669718,94114
37.795997580513,-122.436130592261,94123
37.7759947807447,-122.454980789909,94118
37.7486244110069,-122.431669990768,94114
37.7334119937732,-122.461895919503,94127
37.7120212396214,-122.471341132551,94132
37.7707538886733,-122.433550403995,94117
37.7500208205248,-122.392382346886,94124
37.7741491027518,-122.444404886699,94117
37.7964932384054,-122.410078900052,94133
37.7243172238611,-122.434033464883,94112
37.7748933799863,-122.40387577729,94103
37.7686252241859,-122.424473757964,94103
